,umap1,umap2,umap3,time
E1563_177,-2.5195057,2.3518918,4.4171624,0.17717717717717718
E1564_717,12.411798,0.17125794,1.7963225,0.7177177177177178
E1565_500,11.234671,4.335058,6.319742,0.5005005005005005
E1566_573,-2.708526,0.7354669,4.8480124,0.5735735735735735
E1567_850,-3.7755742,1.9460852,5.4195433,0.8508508508508509
E1568_386,10.205111,6.1360655,7.7424774,0.3863863863863864
E1569_377,-3.299576,3.3793354,4.912132,0.37737737737737737
E1570_989,12.181315,1.262325,6.207775,0.98998998998999
E1571_142,2.1278207,9.132161,1.1660447,0.14214214214214213
E1572_726,9.404525,6.2803197,2.2850542,0.7267267267267268
E1573_478,10.164891,6.1126094,8.079725,0.47847847847847846
E1574_117,2.5783658,8.906748,1.1480384,0.11711711711711711
E1575_806,11.1882925,4.3703237,5.3864994,0.8068068068068068
E1576_247,-3.4675155,1.533451,5.6985707,0.24724724724724725
E1577_25,-2.8601274,9.682127,5.939757,0.025025025025025027
E1578_60,-3.021924,8.973477,5.922337,0.06006006006006006
E1579_285,-3.0292373,0.843828,3.7922082,0.2852852852852853
E1580_238,-2.7937782,1.0611311,4.3166604,0.23823823823823823
E1581_193,-4.140224,1.28036,5.26049,0.1931931931931932
E1582_347,10.760241,5.1216493,8.11157,0.34734734734734735
E1583_651,-3.499659,0.7779116,4.0146194,0.6516516516516516
E1584_549,10.676566,3.4354928,-0.49776754,0.5495495495495496
E1585_312,-4.6173043,1.595565,4.8716807,0.3123123123123123
E1586_868,-2.8619237,3.2288704,4.5387897,0.8688688688688688
E1587_562,9.905572,6.4229293,4.2387834,0.5625625625625625
E1588_478,12.491887,-2.3776438,6.4801297,0.47847847847847846
E1589_511,11.936936,2.1929889,7.5753565,0.5115115115115115
E1590_465,12.436063,-2.7335856,6.7599044,0.46546546546546547
E1591_754,-4.2439623,1.0263892,3.781673,0.7547547547547547
E1592_642,11.971208,1.456196,1.5841429,0.6426426426426426
E1593_122,3.1223698,8.928752,0.12539144,0.12212212212212212
E1594_858,10.064089,4.427249,-0.08481754,0.8588588588588588
E1595_435,12.655329,-0.81906354,1.0226531,0.43543543543543545
E1596_478,12.267008,0.6559954,3.2280807,0.47847847847847846
E1597_459,10.5299015,5.765336,5.995547,0.4594594594594595
E1598_548,12.05007,1.33719,7.8266644,0.5485485485485485
E1599_112,-0.51984966,7.154277,2.9185586,0.11211211211211211
E1600_935,10.153128,6.355206,6.1848884,0.9359359359359359
E1601_670,10.454344,5.8439817,7.043555,0.6706706706706707
E1602_779,11.19905,4.177288,8.259407,0.7797797797797797
E1603_852,11.734201,3.0132844,6.700113,0.8528528528528528
E1604_479,11.613398,3.3779583,6.540283,0.4794794794794795
E1605_677,11.470431,2.8450906,9.25962,0.6776776776776777
E1606_243,12.480487,-1.3877325,5.5719953,0.24324324324324326
E1607_433,11.48233,3.650667,7.5634484,0.43343343343343343
E1608_447,-3.5784218,0.7883544,4.4037337,0.44744744744744747
E1609_652,-2.8829725,0.6105289,4.87384,0.6526526526526526
E1610_895,8.984907,8.043027,4.925909,0.8958958958958959
E1611_842,9.767806,6.157827,3.0152078,0.8428428428428428
E1612_669,10.746783,4.9320745,4.2030067,0.6696696696696697
E1613_938,11.683162,2.1837165,9.317573,0.938938938938939
E1614_688,10.817575,2.7523448,-1.1766939,0.6886886886886887
E1615_385,11.954914,2.218138,5.803695,0.38538538538538536
E1616_352,-3.908532,1.7451422,5.40837,0.35235235235235235
E1617_708,10.646812,5.556545,6.7708673,0.7087087087087087
E1618_510,9.65328,7.1214943,5.614502,0.5105105105105106
E1619_277,11.6934395,3.0487788,7.490428,0.2772772772772773
E1620_963,12.133928,-0.9130825,8.277041,0.963963963963964
E1621_147,-2.7212195,2.9857872,4.872021,0.14714714714714713
E1622_683,12.1610155,1.0267419,3.5667887,0.6836836836836837
E1623_219,4.8770623,8.301492,0.88848037,0.21921921921921922
E1624_894,10.2344885,6.1802907,5.394887,0.8948948948948949
E1625_506,11.593489,2.7205906,2.9275143,0.5065065065065065
E1626_621,11.627477,3.3342745,6.9724536,0.6216216216216216
E1627_533,10.715835,4.025483,1.3142356,0.5335335335335335
E1628_532,11.039484,2.9608693,-0.27843803,0.5325325325325325
E1629_934,11.031982,3.438269,1.2352631,0.934934934934935
E1630_789,-4.099573,1.762727,5.3259416,0.7897897897897898
E1631_601,7.976829,7.1576247,1.6643354,0.6016016016016016
E1632_83,-1.7111293,9.363847,5.1823454,0.08308308308308308
E1633_159,1.5978553,8.759505,2.1289792,0.15915915915915915
E1634_517,12.328415,0.46865523,5.5058556,0.5175175175175175
E1635_640,9.978619,5.5486345,2.1363533,0.6406406406406406
E1636_27,-2.2991927,9.470029,6.4140353,0.02702702702702703
E1637_930,12.016305,1.6552277,7.673596,0.9309309309309309
E1638_692,10.738244,5.2132187,7.9101086,0.6926926926926927
E1639_653,-4.0228806,1.6477185,4.656688,0.6536536536536537
E1640_310,11.4097805,3.3279853,3.464081,0.3103103103103103
E1641_247,12.0610485,1.2539225,1.965442,0.24724724724724725
E1642_125,1.2646232,8.776895,2.1811767,0.12512512512512514
E1643_133,-3.4522102,0.87605846,5.4587507,0.13313313313313313
E1644_298,12.3642025,-1.2977831,6.792656,0.2982982982982983
E1645_879,12.383549,-0.18058974,5.166624,0.8798798798798799
E1646_331,9.811153,6.5402775,4.1297693,0.33133133133133136
E1647_170,2.5860336,8.87718,1.0184342,0.17017017017017017
E1648_509,10.2777605,6.151396,5.685701,0.5095095095095095
E1649_574,-2.9678183,1.9728615,5.556732,0.5745745745745746
E1650_86,-2.437724,4.862221,4.211566,0.08608608608608609
E1651_586,11.013481,4.3380756,3.7850316,0.5865865865865866
E1652_202,9.309603,6.443448,2.4233012,0.2022022022022022
E1653_56,-3.8921888,8.3062,6.6405478,0.056056056056056056
E1654_134,-2.7354372,3.590517,3.7866998,0.13413413413413414
E1655_20,-3.3293116,9.479387,6.3400955,0.02002002002002002
E1656_642,11.358834,3.0693142,9.488796,0.6426426426426426
E1657_603,10.4397135,4.156289,0.4908489,0.6036036036036037
E1658_799,3.5036154,8.58732,1.5332284,0.7997997997997998
E1659_628,11.647649,2.2998104,1.9048846,0.6286286286286287
E1660_510,-4.8364797,1.5081037,4.282896,0.5105105105105106
E1661_600,11.735455,2.773317,4.8223176,0.6006006006006006
E1662_714,11.575156,1.6790512,9.947185,0.7147147147147147
E1663_232,11.857911,1.2111945,-0.3349046,0.23223223223223224
E1664_601,9.453901,6.4686947,2.8086374,0.6016016016016016
E1665_235,2.2322826,9.106011,1.1268263,0.23523523523523523
E1666_724,12.36629,-2.6621177,7.0797906,0.7247247247247247
E1667_801,10.141522,5.835165,8.975379,0.8018018018018018
E1668_583,-2.7960505,2.0805717,3.7203066,0.5835835835835835
E1669_217,-2.688935,4.0985208,3.966584,0.2172172172172172
E1670_441,10.158859,5.8730974,8.814444,0.44144144144144143
E1671_206,5.5944805,8.002822,0.73958224,0.2062062062062062
E1672_289,10.79672,5.1159177,4.924744,0.28928928928928926
E1673_575,11.764842,2.566346,4.329736,0.5755755755755756
E1674_757,-2.6985788,1.1979263,3.6145983,0.7577577577577578
E1675_483,10.687877,5.122003,8.537154,0.48348348348348347
E1676_97,1.2233382,8.758679,2.1649365,0.0970970970970971
E1677_523,10.648403,5.5524006,6.8734746,0.5235235235235235
E1678_47,-3.755205,8.482471,6.6014514,0.04704704704704705
E1679_262,-4.134248,2.7339694,4.329582,0.26226226226226224
E1680_367,-4.2898984,2.298646,4.5406404,0.36736736736736736
E1681_92,0.3439685,8.220419,2.5789516,0.0920920920920921
E1682_597,10.633031,5.2437935,4.414444,0.5975975975975976
E1683_527,-2.9670336,1.6955848,5.5657196,0.5275275275275275
E1684_995,10.224359,6.195644,5.393405,0.995995995995996
E1685_247,8.610857,6.7878737,1.7645675,0.24724724724724725
E1686_74,-0.14994778,8.903138,3.5165124,0.07407407407407407
E1687_625,12.354423,0.30925757,3.9672632,0.6256256256256256
E1688_240,11.277425,3.2956948,2.3968937,0.24024024024024024
E1689_77,-2.1447902,6.2264366,4.583464,0.07707707707707707
E1690_456,12.333457,-2.3711653,7.28499,0.45645645645645644
E1691_591,11.42819,3.4607506,3.9492717,0.5915915915915916
E1692_287,11.390378,2.6611488,9.792372,0.2872872872872873
E1693_272,10.298623,5.1529336,2.3422956,0.2722722722722723
E1694_660,11.987023,1.9526702,7.343146,0.6606606606606606
E1695_252,10.117649,3.9885943,-0.7467059,0.25225225225225223
E1696_505,11.600523,2.7736776,3.127942,0.5055055055055055
E1697_932,-4.106887,1.2848306,5.282829,0.9329329329329329
E1698_312,12.372008,0.21624912,0.60293466,0.3123123123123123
E1699_227,-0.8086313,6.8061695,3.0789723,0.22722722722722724
E1700_166,-2.3172376,4.488222,3.799731,0.16616616616616617
E1701_685,-4.1328583,0.78199625,4.429477,0.6856856856856857
E1702_766,11.342345,4.087601,6.088423,0.7667667667667668
E1703_917,11.213797,4.3673897,5.8493133,0.9179179179179179
E1704_657,10.21646,6.1666813,7.4445944,0.6576576576576577
E1705_634,-2.7204075,1.4410336,5.3958697,0.6346346346346347
E1706_812,11.790411,1.3004918,9.349,0.8128128128128128
E1707_1,-0.7177743,10.997272,7.6133404,0.001001001001001001
E1708_105,-2.4864273,5.0131764,4.43951,0.10510510510510511
E1709_231,-3.5322506,2.6418483,3.707825,0.23123123123123124
E1710_221,2.733878,9.143072,0.39938948,0.22122122122122123
E1711_363,-2.7053103,3.232625,3.8349502,0.3633633633633634
E1712_868,8.696195,8.13446,4.1909523,0.8688688688688688
E1713_601,10.1338005,5.142957,1.7652886,0.6016016016016016
E1714_565,12.111423,-1.0466323,8.297905,0.5655655655655656
E1715_614,12.346192,-2.3660417,7.2250075,0.6146146146146146
E1716_812,9.713878,6.6656413,4.106221,0.8128128128128128
E1717_389,10.502397,5.806765,6.6240344,0.3893893893893894
E1718_838,9.845094,6.1098466,3.1694837,0.8388388388388388
E1719_829,11.988044,-0.89222175,8.911657,0.8298298298298298
E1720_208,10.75079,5.286885,7.5363545,0.2082082082082082
E1721_597,11.507541,1.5716476,10.141096,0.5975975975975976
E1722_360,12.193573,0.8448236,1.607694,0.36036036036036034
E1723_337,11.248911,4.2275076,5.312329,0.33733733733733734
E1724_644,-3.14943,0.5970763,3.6731668,0.6446446446446447
E1725_920,12.479542,-2.598158,6.503658,0.9209209209209209
E1726_527,12.039752,0.38229212,-0.7316653,0.5275275275275275
E1727_376,2.2285879,8.746094,1.0058227,0.3763763763763764
E1728_996,12.3438015,-2.5200112,7.217899,0.996996996996997
E1729_810,11.004077,4.624537,8.19482,0.8108108108108109
E1730_921,12.014014,0.3568441,-0.80761564,0.9219219219219219
E1731_19,-1.7121104,9.698442,6.431181,0.01901901901901902
E1732_172,-2.5353203,5.158249,4.6819634,0.17217217217217218
E1733_138,0.22514488,8.634555,3.0046513,0.13813813813813813
E1734_227,9.0604515,7.693203,4.1936955,0.22722722722722724
E1735_845,9.406488,7.2077565,4.2825937,0.8458458458458459
E1736_635,10.851232,2.7219937,-1.1389633,0.6356356356356356
E1737_326,12.25976,0.89488834,5.6466255,0.3263263263263263
E1738_340,9.726179,6.646407,4.1010313,0.34034034034034033
E1739_248,12.581736,-0.6364806,0.5201092,0.24824824824824826
E1740_665,12.270135,-0.24923937,7.2393794,0.6656656656656657
E1741_875,10.883146,4.589934,3.6726885,0.8758758758758759
E1742_462,-3.3120325,1.321959,3.777025,0.4624624624624625
E1743_636,12.468475,-0.24847175,0.104723886,0.6366366366366366
E1744_629,12.259911,-0.26367962,-0.53433454,0.6296296296296297
E1745_812,-3.219553,1.0126994,4.6865163,0.8128128128128128
E1746_726,11.419914,2.9531083,9.419383,0.7267267267267268
E1747_418,11.762155,2.8760612,5.673177,0.4184184184184184
E1748_566,-2.9770207,0.5477416,3.976294,0.5665665665665666
E1749_959,11.784322,1.7314438,9.175217,0.95995995995996
E1750_347,9.294545,7.309355,4.0633917,0.34734734734734735
E1751_559,12.424656,-2.762729,6.8281155,0.5595595595595596
E1752_127,-2.4968224,4.6470857,4.132284,0.12712712712712712
E1753_709,9.121981,7.926667,5.325521,0.7097097097097097
E1754_876,11.360667,4.066417,6.041356,0.8768768768768769
E1755_682,-3.8395042,1.8357297,4.6691003,0.6826826826826827
E1756_437,-3.7990856,2.293853,5.225919,0.43743743743743746
E1757_938,12.210192,1.1387379,6.1398263,0.938938938938939
E1758_709,10.578994,5.673863,6.733401,0.7097097097097097
E1759_509,10.880124,3.2129266,10.507632,0.5095095095095095
E1760_829,12.269072,0.68814087,4.396947,0.8298298298298298
E1761_270,-2.4767885,1.1017889,3.5552027,0.2702702702702703
E1762_860,12.288316,-0.17626522,7.1751676,0.8608608608608609
E1763_121,1.198771,8.641131,2.1545672,0.12112112112112113
E1764_920,10.51799,4.1231933,0.73657024,0.9209209209209209
E1765_46,-1.6577209,9.671011,5.402868,0.04604604604604605
E1766_885,10.763749,4.9132953,8.677864,0.8858858858858859
E1767_930,-4.82722,1.5319766,4.3284545,0.9309309309309309
E1768_83,0.7246356,8.784356,2.6702878,0.08308308308308308
E1769_794,12.464284,-0.40683326,-0.12089559,0.7947947947947948
E1770_757,10.539423,4.6824813,9.772666,0.7577577577577578
E1771_896,-4.381187,2.2083516,4.8795924,0.8968968968968969
E1772_989,12.377596,0.1703721,0.6063362,0.98998998998999
E1773_146,2.9366016,8.772901,0.17172916,0.14614614614614616
E1774_99,-2.0706997,5.9006085,4.330353,0.0990990990990991
E1775_926,11.703349,3.0084102,5.565861,0.9269269269269269
E1776_693,11.616786,2.4499984,2.2813032,0.6936936936936937
E1777_297,-2.3867369,2.1268733,4.828298,0.2972972972972973
E1778_477,10.590235,5.319342,4.209083,0.4774774774774775
E1779_428,11.883498,1.9104067,3.0032337,0.42842842842842843
E1780_449,12.343654,0.42801568,2.1643698,0.4494494494494494
E1781_465,10.4815035,4.7758703,2.2173798,0.46546546546546547
E1782_896,10.577647,3.6636443,-0.32589996,0.8968968968968969
E1783_693,-3.8045986,1.1928474,5.4244375,0.6936936936936937
E1784_118,1.6500938,8.526145,1.205089,0.11811811811811812
E1785_725,-2.8748167,1.0876187,4.1549025,0.7257257257257257
E1786_749,11.423122,2.7427175,9.583161,0.7497497497497497
E1787_793,9.226868,7.4065332,4.0671315,0.7937937937937938
E1788_609,12.067547,1.2469637,2.2498395,0.6096096096096096
E1789_966,-3.5261102,2.2650473,4.199734,0.9669669669669669
E1790_319,-3.1222558,2.8725314,4.7682595,0.31931931931931934
E1791_887,10.928321,3.5490453,10.126779,0.8878878878878879
E1792_641,11.723213,0.7437033,9.761133,0.6416416416416416
E1793_410,12.362879,-1.401542,6.8513637,0.41041041041041043
E1794_711,12.218879,0.87945944,5.7625885,0.7117117117117117
E1795_688,10.886311,4.9464,4.8588843,0.6886886886886887
E1796_376,12.475306,-1.2766289,5.481112,0.3763763763763764
E1797_630,9.823489,6.5149293,4.112488,0.6306306306306306
E1798_554,-2.8958402,3.490534,3.9124024,0.5545545545545546
E1799_920,10.382961,5.003228,2.289926,0.9209209209209209
E1800_943,10.613178,5.2707825,4.4244556,0.943943943943944
E1801_892,10.01703,6.4166703,4.884065,0.8928928928928929
E1802_426,12.332499,-0.7884725,6.894028,0.4264264264264264
E1803_40,-3.3093967,9.473801,6.319993,0.04004004004004004
E1804_28,-3.3751569,9.407571,6.3942547,0.028028028028028028
E1805_268,10.748708,5.1922994,4.882428,0.2682682682682683
E1806_252,-2.9648938,1.690452,5.538614,0.25225225225225223
E1807_726,12.346219,-0.08643468,6.2644987,0.7267267267267268
E1808_720,11.626415,2.7998018,3.4963036,0.7207207207207207
E1809_924,-3.844944,1.8910582,4.656274,0.924924924924925
E1810_626,9.948895,6.2123213,3.8218095,0.6266266266266266
E1811_607,11.567943,2.775567,2.905695,0.6076076076076076
E1812_531,8.745391,8.219566,4.50106,0.5315315315315315
E1813_751,12.273032,-0.088642284,7.262306,0.7517517517517518
E1814_732,-3.2843542,1.1105587,4.406631,0.7327327327327328
E1815_138,-2.1547766,5.7829494,4.370455,0.13813813813813813
E1816_147,-0.6788838,6.952546,2.9867206,0.14714714714714713
E1817_270,4.236305,8.536465,0.7678202,0.2702702702702703
E1818_579,11.165388,4.5141635,6.705519,0.5795795795795796
E1819_977,11.254722,4.2085724,7.6311054,0.977977977977978
E1820_698,12.032475,1.1470184,8.170844,0.6986986986986987
E1821_546,11.481745,1.6413138,10.167126,0.5465465465465466
E1822_804,10.912972,3.9015136,9.790407,0.8048048048048048
E1823_414,12.197109,0.85923684,1.7122426,0.4144144144144144
E1824_315,11.950292,2.1085715,4.966879,0.3153153153153153
E1825_610,12.109822,1.2757292,4.2160864,0.6106106106106106
E1826_784,11.593768,1.8275014,9.779173,0.7847847847847848
E1827_863,12.173807,1.3062544,6.120482,0.8638638638638638
E1828_382,12.247127,0.042322367,7.4213963,0.38238238238238237
E1829_408,9.6034975,6.5618806,3.4244325,0.4084084084084084
E1830_684,11.755414,2.5591595,8.49058,0.6846846846846847
E1831_124,0.5932122,8.764295,2.754334,0.12412412412412413
E1832_862,12.10766,0.9153775,0.062123418,0.8628628628628628
E1833_850,11.9129505,1.7421901,8.509631,0.8508508508508509
E1834_530,10.264819,6.0544205,7.7350693,0.5305305305305306
E1835_557,-3.9545598,2.834982,4.183617,0.5575575575575575
E1836_495,10.575286,4.7220206,9.639521,0.4954954954954955
E1837_860,11.917798,2.3511143,7.2705045,0.8608608608608609
E1838_969,-3.7289836,2.2170303,4.9538302,0.96996996996997
E1839_47,-1.6312959,9.6672125,5.3996177,0.04704704704704705
E1840_148,4.550756,8.406812,1.0493106,0.14814814814814814
E1841_73,-2.49184,9.234004,5.538474,0.07307307307307308
E1842_925,-2.6117094,1.6767075,5.3139944,0.9259259259259259
E1843_79,-2.8639934,9.084104,6.2838945,0.07907907907907907
E1844_268,12.146584,1.072872,3.4812114,0.2682682682682683
E1845_139,-2.461641,5.0428247,4.431631,0.13913913913913914
E1846_208,5.0276556,8.245473,0.3510968,0.2082082082082082
E1847_51,-2.7943926,9.663705,5.8694835,0.05105105105105105
E1848_616,12.005476,1.1398449,8.411419,0.6166166166166166
E1849_452,-4.422267,1.5293342,3.7907863,0.45245245245245247
E1850_53,-1.4673843,9.489459,5.1760745,0.05305305305305305
E1851_820,10.533443,4.0528164,0.60329795,0.8208208208208209
E1852_638,11.775867,1.9075459,1.3698212,0.6386386386386387
E1853_446,10.372754,6.029488,5.9148455,0.44644644644644643
E1854_801,12.152999,-1.8606333,8.170544,0.8018018018018018
E1855_860,11.139727,3.1487117,0.9519298,0.8608608608608609
E1856_804,10.193791,6.2908196,6.281376,0.8048048048048048
E1857_368,11.835823,2.0822086,8.501988,0.3683683683683684
E1858_332,-0.7296782,6.8917494,3.014517,0.33233233233233234
E1859_499,-3.124788,2.8254237,4.219032,0.4994994994994995
E1860_267,10.110086,4.168879,-0.49128023,0.2672672672672673
E1861_982,11.00177,3.1803248,0.19838762,0.982982982982983
E1862_188,-2.438308,2.0078785,3.4514563,0.1881881881881882
E1863_397,12.336416,0.4066559,3.3034217,0.3973973973973974
E1864_695,11.719146,0.745153,9.772392,0.6956956956956957
E1865_368,11.7506,2.29925,2.8206544,0.3683683683683684
E1866_853,-2.4292371,1.0317659,4.3112526,0.8538538538538538
E1867_386,9.964081,5.9748077,3.2588701,0.3863863863863864
E1868_711,10.616842,5.471707,7.704902,0.7117117117117117
E1869_868,10.779726,4.00995,1.533001,0.8688688688688688
E1870_930,-2.873032,1.2900838,4.1028433,0.9309309309309309
E1871_313,9.115237,7.9280095,5.290516,0.3133133133133133
E1872_145,-3.2239144,3.4503827,4.6357284,0.14514514514514515
E1873_943,10.366921,4.919438,2.0299687,0.943943943943944
E1874_682,11.674767,2.3654628,8.929694,0.6826826826826827
E1875_226,12.013248,0.82061493,8.573275,0.22622622622622623
E1876_996,8.658471,6.8894,2.0315313,0.996996996996997
E1877_84,-0.24194553,8.90265,3.604556,0.08408408408408409
E1878_131,4.020838,8.598747,0.56776255,0.13113113113113112
E1879_769,12.009499,1.8982681,4.844189,0.7697697697697697
E1880_171,2.7418242,8.875535,0.7911403,0.17117117117117117
E1881_849,10.198314,5.415508,2.632921,0.8498498498498499
E1882_712,11.642594,3.2863128,6.999015,0.7127127127127127
E1883_429,11.892761,1.7252336,1.99854,0.4294294294294294
E1884_635,11.936568,1.9410286,3.9395158,0.6356356356356356
E1885_752,-3.5233953,0.5531248,5.0727696,0.7527527527527528
E1886_743,9.240918,7.4751215,4.3463364,0.7437437437437437
E1887_487,-2.7090259,0.75051963,3.9110107,0.4874874874874875
E1888_716,12.256883,-1.238203,7.555044,0.7167167167167167
E1889_559,11.412235,1.6700476,10.297142,0.5595595595595596
E1890_699,12.358152,-0.16323276,6.2439632,0.6996996996996997
E1891_217,-2.4368074,2.3664393,4.413732,0.2172172172172172
